listingAddress/full,listingAddress/street,listingAddress/city,listingAddress/state,listingAddress/zipCode,homeStatus,listingStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event,listingPriceHistory/6/date,listingPriceHistory/6/event,listingPriceHistory/7/date,listingPriceHistory/7/event,listingPriceHistory/8/date,listingPriceHistory/8/event,listingPriceHistory/9/date,listingPriceHistory/9/event,listingPriceHistory/10/date,listingPriceHistory/10/event,listingPriceHistory/11/date,listingPriceHistory/11/event,listingPriceHistory/12/date,listingPriceHistory/12/event,listingPriceHistory/13/date,listingPriceHistory/13/event,listingPriceHistory/14/date,listingPriceHistory/14/event,listingPriceHistory/15/date,listingPriceHistory/15/event,listingPriceHistory/16/date,listingPriceHistory/16/event,listingPriceHistory/17/date,listingPriceHistory/17/event,listingPriceHistory/18/date,listingPriceHistory/18/event,listingPriceHistory/19/date,listingPriceHistory/19/event,listingPriceHistory/20/date,listingPriceHistory/20/event,listingPriceHistory/21/date,listingPriceHistory/21/event,listingPriceHistory/22/date,listingPriceHistory/22/event,listingPriceHistory/23/date,listingPriceHistory/23/event,listingPriceHistory/24/date,listingPriceHistory/24/event,listingPriceHistory/25/date,listingPriceHistory/25/event,listingPriceHistory/26/date,listingPriceHistory/26/event,listingPriceHistory/27/date,listingPriceHistory/27/event
"1009 22nd St NE, Hickory, NC 28601",1009 22nd St NE,Hickory,NC,28601,,forRent,,,,,,https://www.zillow.com/apartments/hickory-nc/collins-management-llc-1009-22nd-street-northeast/9PnqKK/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2957 31st Street Ln NE, Hickory, NC 28601",2957 31st Street Ln NE,Hickory,NC,28601,,forRent,4,1889,,2225,1,https://www.zillow.com/homedetails/2957-31st-Street-Ln-NE-Hickory-NC-28601/463788123_zpid/,,,2026-09-16T00:00:00.000Z,Listed for rent,2026-08-18T00:00:00.000Z,Listing removed,2026-07-17T00:00:00.000Z,Price change,2026-07-10T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1227 10th Street Blvd NW, Hickory, NC 28601",1227 10th Street Blvd NW,Hickory,NC,28601,,forRent,,,,,,https://www.zillow.com/apartments/hickory-nc/creekside-apartments/5XhwHX/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1250 5th St NE, Hickory, NC 28601",1250 5th St NE,Hickory,NC,28601,,forRent,,,,,,https://www.zillow.com/apartments/hickory-nc/hickory-trace-village-apartments/5XhwK5/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2953 31st Street Ln NE, Hickory, NC 28601",2953 31st Street Ln NE,Hickory,NC,28601,,forRent,4,2097,,2295,1,https://www.zillow.com/homedetails/2953-31st-Street-Ln-NE-Hickory-NC-28601/463168265_zpid/,,,2026-09-16T00:00:00.000Z,Listed for rent,2026-08-18T00:00:00.000Z,Listing removed,2026-08-12T00:00:00.000Z,Price change,2026-07-18T00:00:00.000Z,Price change,2026-07-17T00:00:00.000Z,Price change,2026-06-24T00:00:00.000Z,Price change,2026-06-12T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2290 Liberty Church Rd, Hickory, NC 28601",2290 Liberty Church Rd,Hickory,NC,28601,,forRent,,,,,,https://www.zillow.com/apartments/hickory-nc/liberty-church-mhc/B5mtBZ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4078 Oxford Glen Dr, Claremont, NC 28610",4078 Oxford Glen Dr,Claremont,NC,28610,,forRent,5,2578,,2135,9,https://www.zillow.com/homedetails/4078-Oxford-Glen-Dr-Claremont-NC-28610/465094289_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4087 Oxford Glen Dr, Claremont, NC 28610",4087 Oxford Glen Dr,Claremont,NC,28610,,forRent,5,2578,,2135,9,https://www.zillow.com/homedetails/4087-Oxford-Glen-Dr-Claremont-NC-28610/465094282_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3755 Charles St NW, Conover, NC 28613",3755 Charles St NW,Conover,NC,28613,,forRent,4,2565,,2400,75,https://www.zillow.com/homedetails/3755-Charles-St-NW-Conover-NC-28613/345078496_zpid/,,359000,2026-08-05T00:00:00.000Z,Price change,2026-07-30T00:00:00.000Z,Price change,2026-07-18T00:00:00.000Z,Price change,2026-07-05T00:00:00.000Z,Listed for rent,2024-10-15T00:00:00.000Z,Sold,2024-08-13T00:00:00.000Z,Price change,2024-08-05T00:00:00.000Z,Price change,2024-07-24T00:00:00.000Z,Price change,2024-04-17T00:00:00.000Z,Price change,2024-04-08T00:00:00.000Z,Price change,2024-03-19T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4114 Oxford Glen Dr, Claremont, NC 28610",4114 Oxford Glen Dr,Claremont,NC,28610,,forRent,4,2307,,1990,9,https://www.zillow.com/homedetails/4114-Oxford-Glen-Dr-Claremont-NC-28610/465094287_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4126 Oxford Glen Dr, Claremont, NC 28610",4126 Oxford Glen Dr,Claremont,NC,28610,,forRent,5,2578,,2135,9,https://www.zillow.com/homedetails/4126-Oxford-Glen-Dr-Claremont-NC-28610/465094293_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4108 Oxford Glen Dr, Claremont, NC 28610",4108 Oxford Glen Dr,Claremont,NC,28610,,forRent,5,2578,,2135,9,https://www.zillow.com/homedetails/4108-Oxford-Glen-Dr-Claremont-NC-28610/465094285_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4105 Oxford Glen Dr, Claremont, NC 28610",4105 Oxford Glen Dr,Claremont,NC,28610,,forRent,5,2578,,2135,9,https://www.zillow.com/homedetails/4105-Oxford-Glen-Dr-Claremont-NC-28610/465094283_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4093 Oxford Glen Dr, Claremont, NC 28610",4093 Oxford Glen Dr,Claremont,NC,28610,,forRent,4,2213,,1990,9,https://www.zillow.com/homedetails/4093-Oxford-Glen-Dr-Claremont-NC-28610/464050697_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-08-06T00:00:00.000Z,Price change,2026-07-28T00:00:00.000Z,Price change,2026-07-22T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4127 Village Blvd, Conover, NC 28613",4127 Village Blvd,Conover,NC,28613,,forRent,3,1854,,2100,13,https://www.zillow.com/homedetails/4127-Village-Blvd-Conover-NC-28613/446200738_zpid/,,299000,2026-09-13T00:00:00.000Z,Price change,2026-09-08T00:00:00.000Z,Price change,2026-09-03T00:00:00.000Z,Listed for rent,2023-06-28T00:00:00.000Z,Sold,2023-04-25T00:00:00.000Z,Pending sale,2023-04-24T00:00:00.000Z,Price change,2023-01-23T00:00:00.000Z,Price change,2023-01-01T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4099 Oxford Glen Dr, Claremont, NC 28610",4099 Oxford Glen Dr,Claremont,NC,28610,,forRent,4,1956,,1945,9,https://www.zillow.com/homedetails/4099-Oxford-Glen-Dr-Claremont-NC-28610/465094294_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4090 Oxford Glen Dr, Claremont, NC 28610",4090 Oxford Glen Dr,Claremont,NC,28610,,forRent,4,1956,,1945,9,https://www.zillow.com/homedetails/4090-Oxford-Glen-Dr-Claremont-NC-28610/465094288_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4066 Oxford Glen Dr, Claremont, NC 28610",4066 Oxford Glen Dr,Claremont,NC,28610,,forRent,4,1956,,1945,9,https://www.zillow.com/homedetails/4066-Oxford-Glen-Dr-Claremont-NC-28610/465094292_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4102 Oxford Glen Dr, Claremont, NC 28610",4102 Oxford Glen Dr,Claremont,NC,28610,,forRent,3,1665,,1800,9,https://www.zillow.com/homedetails/4102-Oxford-Glen-Dr-Claremont-NC-28610/465094280_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4081 Oxford Glen Dr, Claremont, NC 28610",4081 Oxford Glen Dr,Claremont,NC,28610,,forRent,4,2307,,1990,9,https://www.zillow.com/homedetails/4081-Oxford-Glen-Dr-Claremont-NC-28610/465094290_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4096 Oxford Glen Dr, Claremont, NC 28610",4096 Oxford Glen Dr,Claremont,NC,28610,,forRent,4,2307,,1990,9,https://www.zillow.com/homedetails/4096-Oxford-Glen-Dr-Claremont-NC-28610/465094295_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4117 Oxford Glen Dr, Claremont, NC 28610",4117 Oxford Glen Dr,Claremont,NC,28610,,forRent,3,1665,,1800,9,https://www.zillow.com/homedetails/4117-Oxford-Glen-Dr-Claremont-NC-28610/465094291_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4054 Oxford Glen Dr, Claremont, NC 28610",4054 Oxford Glen Dr,Claremont,NC,28610,,forRent,3,1665,,1800,9,https://www.zillow.com/homedetails/4054-Oxford-Glen-Dr-Claremont-NC-28610/465094281_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4072 Oxford Glen Dr, Claremont, NC 28610",4072 Oxford Glen Dr,Claremont,NC,28610,,forRent,4,2307,,1990,9,https://www.zillow.com/homedetails/4072-Oxford-Glen-Dr-Claremont-NC-28610/465094284_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4084 Oxford Glen Dr, Claremont, NC 28610",4084 Oxford Glen Dr,Claremont,NC,28610,,forRent,3,1665,,1800,9,https://www.zillow.com/homedetails/4084-Oxford-Glen-Dr-Claremont-NC-28610/465094279_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4075 Oxford Glen Dr, Claremont, NC 28610",4075 Oxford Glen Dr,Claremont,NC,28610,,forRent,5,2578,,2135,9,https://www.zillow.com/homedetails/4075-Oxford-Glen-Dr-Claremont-NC-28610/465094286_zpid/,,,2026-09-08T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"450 Brinkley Dr, Kings Mountain, NC 28086",450 Brinkley Dr,Kings Mountain,NC,28086,,forRent,5,2511,,2445,14,https://www.zillow.com/homedetails/450-Brinkley-Dr-Kings-Mountain-NC-28086/463353765_zpid/,,325000,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-06-19T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"456 Brinkley Dr, Kings Mountain, NC 28086",456 Brinkley Dr,Kings Mountain,NC,28086,,forRent,5,2175,,2225,0,https://www.zillow.com/homedetails/456-Brinkley-Dr-Kings-Mountain-NC-28086/463854737_zpid/,,295000,2026-09-17T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-07-14T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"140 W Mountain St, Kings Mountain, NC 28086",140 W Mountain St,Kings Mountain,NC,28086,,forRent,,,,,,https://www.zillow.com/apartments/kings-mountain-nc/140-w-mountain-st/CFTcnh/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"111 Wells St, Kings Mountain, NC 28086",111 Wells St,Kings Mountain,NC,28086,,other,,,,,,https://www.zillow.com/apartments/kings-mountain-nc/111-wells-st/9BMCmy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"311 E King St, Kings Mountain, NC 28086",311 E King St,Kings Mountain,NC,28086,,forRent,,,,,,https://www.zillow.com/apartments/kings-mountain-nc/sh368-the-towns-at-kings-mountain/9Pm8gB/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"225 Ebenezer Rd, Kings Mountain, NC 28086",225 Ebenezer Rd,Kings Mountain,NC,28086,,other,,,,,,https://www.zillow.com/apartments/kings-mountain-nc/225-ebenezer-rd-/CqBmQB/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48 Julian St, Kings Mountain, NC 28086",48 Julian St,Kings Mountain,NC,28086,,forRent,,,,,,https://www.zillow.com/apartments/kings-mountain-nc/48-julian-street/5Yrsd5/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"107 Kings Oak Cir, Kings Mountain, NC 28086",107 Kings Oak Cir,Kings Mountain,NC,28086,,forRent,,,,,,https://www.zillow.com/apartments/kings-mountain-nc/cambridge-oaks-ii-apts/ChKpLx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"450 Brinkley Dr, Kings Mountain, NC 28086",450 Brinkley Dr,Kings Mountain,NC,28086,,forRent,5,2511,,2445,14,https://www.zillow.com/homedetails/450-Brinkley-Dr-Kings-Mountain-NC-28086/463353765_zpid/,,325000,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-06-19T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"456 Brinkley Dr, Kings Mountain, NC 28086",456 Brinkley Dr,Kings Mountain,NC,28086,,forRent,5,2175,,2225,0,https://www.zillow.com/homedetails/456-Brinkley-Dr-Kings-Mountain-NC-28086/463854737_zpid/,,295000,2026-09-17T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-07-14T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"456 Brinkley Dr, Kings Mountain, NC 28086",456 Brinkley Dr,Kings Mountain,NC,28086,,forRent,5,2175,,2225,0,https://www.zillow.com/homedetails/456-Brinkley-Dr-Kings-Mountain-NC-28086/463854737_zpid/,,295000,2026-09-17T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-07-14T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"450 Brinkley Dr, Kings Mountain, NC 28086",450 Brinkley Dr,Kings Mountain,NC,28086,,forRent,5,2511,,2445,14,https://www.zillow.com/homedetails/450-Brinkley-Dr-Kings-Mountain-NC-28086/463353765_zpid/,,325000,2026-09-02T00:00:00.000Z,Listed for rent,2026-08-20T00:00:00.000Z,Sold,2026-07-16T00:00:00.000Z,Pending sale,2026-06-19T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19161 Pagoda Ln, Summerdale, AL 36580",19161 Pagoda Ln,Summerdale,AL,36580,,forRent,4,1504,,2300,0,https://www.zillow.com/homedetails/19161-Pagoda-Ln-Summerdale-AL-36580/465337465_zpid/,,,2026-09-17T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1802 Cashew Cir, Foley, AL 36535",1802 Cashew Cir,Foley,AL,36535,,forRent,,,,,,https://www.zillow.com/apartments/foley-al/outpost-orchard-residential/CgKL5n/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22257 Seabrooke Ave, Foley, AL 36535",22257 Seabrooke Ave,Foley,AL,36535,,forRent,4,1924,,2400,0,https://www.zillow.com/homedetails/22257-Seabrooke-Ave-Foley-AL-36535/341947469_zpid/,,354558,2026-09-16T00:00:00.000Z,Listed for rent,2026-08-31T00:00:00.000Z,Listing removed,2026-08-04T00:00:00.000Z,Price change,2026-07-13T00:00:00.000Z,Price change,2026-06-03T00:00:00.000Z,Listed for sale,2024-03-28T00:00:00.000Z,Sold,2024-02-26T00:00:00.000Z,Pending sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"830 State Highway 98, Daphne, AL 36526",830 State Highway 98,Daphne,AL,36526,,forRent,,,,,,https://www.zillow.com/apartments/daphne-al/colonnade-at-eastern-shore/CkWVjp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32667 Revere Dr, Daphne, AL 36527",32667 Revere Dr,Daphne,AL,36527,,forRent,4,,,1850,38,https://www.zillow.com/homedetails/32667-Revere-Dr-Daphne-AL-36527/450801650_zpid/,,,2026-09-17T00:00:00.000Z,Price change,2026-09-01T00:00:00.000Z,Price change,2026-08-10T00:00:00.000Z,Listed for rent,2025-07-30T00:00:00.000Z,Listing removed,2025-05-06T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20040 Clover Field Ln, Summerdale, AL 36580",20040 Clover Field Ln,Summerdale,AL,36580,,forRent,4,1810,,2045,13,https://www.zillow.com/homedetails/20040-Clover-Field-Ln-Summerdale-AL-36580/465041436_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12807 Philadelphia Blvd, Daphne, AL 36527",12807 Philadelphia Blvd,Daphne,AL,36527,,forRent,3,1437,,1750,84,https://www.zillow.com/homedetails/12807-Philadelphia-Blvd-Daphne-AL-36527/343594922_zpid/,,239800,2026-09-09T00:00:00.000Z,Price change,2026-08-18T00:00:00.000Z,Price change,2026-07-24T00:00:00.000Z,Price change,2026-06-24T00:00:00.000Z,Listed for rent,2024-12-19T00:00:00.000Z,Sold,2024-11-04T00:00:00.000Z,Pending sale,2024-10-31T00:00:00.000Z,Price change,2024-10-07T00:00:00.000Z,Price change,2024-09-27T00:00:00.000Z,Pending sale,2024-07-08T00:00:00.000Z,Price change,2024-03-11T00:00:00.000Z,Price change,2024-03-04T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20018 Clover Field Ln, Summerdale, AL 36580",20018 Clover Field Ln,Summerdale,AL,36580,,forRent,4,1732,,1995,13,https://www.zillow.com/homedetails/20018-Clover-Field-Ln-Summerdale-AL-36580/465041468_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1714 Grouse St, Foley, AL 36535",1714 Grouse St,Foley,AL,36535,,forRent,3,2033,,2100,42,https://www.zillow.com/homedetails/1714-Grouse-St-Foley-AL-36535/457850513_zpid/,,331000,2026-08-05T00:00:00.000Z,Listed for rent,2024-07-27T00:00:00.000Z,Listing removed,2024-07-11T00:00:00.000Z,Price change,2024-07-10T00:00:00.000Z,Price change,2024-06-05T00:00:00.000Z,Listed for rent,2023-03-31T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3886 Puerto St, Foley, AL 36535",3886 Puerto St,Foley,AL,36535,,forRent,4,2142,,2090,13,https://www.zillow.com/homedetails/3886-Puerto-St-Foley-AL-36535/463785344_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-07-11T00:00:00.000Z,Price change,2026-07-10T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13437 Antler Hill Rd, Spanish Fort, AL 36527",13437 Antler Hill Rd,Spanish Fort,AL,36527,,forRent,4,1931,,2350,20,https://www.zillow.com/homedetails/13437-Antler-Hill-Rd-Spanish-Fort-AL-36527/2058500497_zpid/,,319950,2026-08-27T00:00:00.000Z,Listed for rent,2026-08-04T00:00:00.000Z,Listing removed,2026-05-26T00:00:00.000Z,Listed for sale,2024-11-19T00:00:00.000Z,Sold,2023-06-16T00:00:00.000Z,Sold,2023-05-17T00:00:00.000Z,Price change,2023-05-10T00:00:00.000Z,Price change,2023-05-02T00:00:00.000Z,Price change,2023-04-18T00:00:00.000Z,Price change,2023-03-15T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22396 Aleutian Ave, Foley, AL 36535",22396 Aleutian Ave,Foley,AL,36535,,forRent,4,1387,,2100,84,https://www.zillow.com/homedetails/22396-Aleutian-Ave-Foley-AL-36535/2057095001_zpid/,,300000,2026-06-24T00:00:00.000Z,Listed for rent,2024-05-07T00:00:00.000Z,Listing removed,2024-04-16T00:00:00.000Z,Listed for rent,2024-04-07T00:00:00.000Z,Listing removed,2024-02-20T00:00:00.000Z,Price change,2024-01-04T00:00:00.000Z,Listed for rent,2023-12-28T00:00:00.000Z,Sold,2023-12-11T00:00:00.000Z,Pending sale,2023-11-17T00:00:00.000Z,Price change,2023-08-02T00:00:00.000Z,Price change,2023-06-17T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"904 Shagbark Rd, Foley, AL 36535",904 Shagbark Rd,Foley,AL,36535,,forRent,,,,,,https://www.zillow.com/apartments/foley-al/the-village-at-hickory-street/CgLXC4/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22360 Aleutian Ave, Foley, AL 36535",22360 Aleutian Ave,Foley,AL,36535,,forRent,4,1800,,2150,26,https://www.zillow.com/homedetails/22360-Aleutian-Ave-Foley-AL-36535/2057095002_zpid/,,309900,2026-09-14T00:00:00.000Z,Price change,2026-09-02T00:00:00.000Z,Price change,2026-08-21T00:00:00.000Z,Listed for rent,2023-11-29T00:00:00.000Z,Sold,2023-07-12T00:00:00.000Z,Contingent,2023-07-01T00:00:00.000Z,Price change,2023-06-26T00:00:00.000Z,Listed for sale,2023-06-24T00:00:00.000Z,Listing removed,2023-06-23T00:00:00.000Z,Pending sale,2023-06-22T00:00:00.000Z,Price change,2023-06-22T00:00:00.000Z,Pending sale,2023-06-17T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7496 Brompton Dr, Foley, AL 36535",7496 Brompton Dr,Foley,AL,36535,,forRent,4,1980,,2200,15,https://www.zillow.com/homedetails/7496-Brompton-Dr-Foley-AL-36535/2068386206_zpid/,,286425,2026-09-02T00:00:00.000Z,Listed for rent,2025-07-21T00:00:00.000Z,Listing removed,2025-06-05T00:00:00.000Z,Listed for rent,2022-03-31T00:00:00.000Z,Sold,2022-02-01T00:00:00.000Z,Pending sale,2022-01-02T00:00:00.000Z,Price change,2021-10-02T00:00:00.000Z,Price change,2021-09-25T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3892 Camino St, Foley, AL 36535",3892 Camino St,Foley,AL,36535,,forRent,4,2000,,2045,13,https://www.zillow.com/homedetails/3892-Camino-St-Foley-AL-36535/465041452_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18156 Zoysia Loop, Foley, AL 36535",18156 Zoysia Loop,Foley,AL,36535,,forRent,4,1810,,1945,13,https://www.zillow.com/homedetails/18156-Zoysia-Loop-Foley-AL-36535/464376380_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-08-06T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3911 Camino St, Foley, AL 36535",3911 Camino St,Foley,AL,36535,,forRent,4,2000,,2045,13,https://www.zillow.com/homedetails/3911-Camino-St-Foley-AL-36535/463785339_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-07-11T00:00:00.000Z,Price change,2026-07-10T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3898 Puerto St, Foley, AL 36535",3898 Puerto St,Foley,AL,36535,,forRent,4,2000,,2045,13,https://www.zillow.com/homedetails/3898-Puerto-St-Foley-AL-36535/465041463_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10387 Buffalo St, Foley, AL 36535",10387 Buffalo St,Foley,AL,36535,,forRent,4,1810,,1945,13,https://www.zillow.com/homedetails/10387-Buffalo-St-Foley-AL-36535/465041450_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
